Player_match_SK,PlayerMatch_key,Match_Id,Player_Id,Player_Name,DOB,Batting_hand,Bowling_skill,Country_Name,Role_Desc,Player_team,Opposit_Team,Season_year,Age_As_on_match
17324,50123900302,501239,302,BA Bhatt,5/13/1990,Left-hand bat,Slow left-arm orthodox,India,Player,Kings XI Punjab,Kolkata Knight Riders,2011,21
17325,50123900009,501239,9,JH Kallis,10/16/1975,Right-hand bat,Right-arm fast-medium,South Africa,Player,Kolkata Knight Riders,Kings XI Punjab,2011,36
17326,50123900031,501239,31,YK Pathan,11/17/1982,Right-hand bat,Right-arm offbreak,India,Player,Kolkata Knight Riders,Kings XI Punjab,2011,29
17327,50123900040,501239,40,G Gambhir,10/14/1981,Left-hand bat,Legbreak,India,Captain,Kolkata Knight Riders,Kings XI Punjab,2011,30
17328,50123900066,501239,66,B Lee,11-08-1976,Right-hand bat,Right-arm fast,Australia,Player,Kolkata Knight Riders,Kings XI Punjab,2011,35
17329,50123900087,501239,87,MK Tiwary,11/14/1985,Right-hand bat,Legbreak googly,India,Player,Kolkata Knight Riders,Kings XI Punjab,2011,26
17330,50123900089,501239,89,R Bhatia,10/22/1979,Right-hand bat,Right-arm medium-fast,India,Player,Kolkata Knight Riders,Kings XI Punjab,2011,32
17331,50123900132,501239,132,SP Goswami,5/18/1989,Left-hand bat,N/A,India,Keeper,Kolkata Knight Riders,Kings XI Punjab,2011,22
17332,50123900140,501239,140,Iqbal Abdulla,12-02-1989,Left-hand bat,Slow left-arm orthodox,India,Player,Kolkata Knight Riders,Kings XI Punjab,2011,22
17333,50123900151,501239,151,L Balaji,9/27/1981,Right-hand bat,Right-arm medium-fast,India,Player,Kolkata Knight Riders,Kings XI Punjab,2011,30
17334,50123900216,501239,216,EJG Morgan,09-10-1986,Left-hand bat,Right-arm medium,England,Player,Kolkata Knight Riders,Kings XI Punjab,2011,25
17335,50123900284,501239,284,RN ten Doeschate,6/30/1980,Right-hand bat,Right-arm medium-fast,Netherlands,Player,Kolkata Knight Riders,Kings XI Punjab,2011,31
17336,50124000006,501240,6,R Dravid,01-11-1973,Right-hand bat,Right-arm offbreak,India,Player,Rajasthan Royals,Pune Warriors,2011,38
17337,50124000032,501240,32,SR Watson,6/17/1981,Right-hand bat,Right-arm fast-medium,Australia,Player,Rajasthan Royals,Pune Warriors,2011,30
17338,50124000038,501240,38,SK Warne,9/13/1969,Right-hand bat,Legbreak googly,Australia,Captain,Rajasthan Royals,Pune Warriors,2011,42
17339,50124000039,501240,39,SK Trivedi,09-04-1982,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Pune Warriors,2011,29
17340,50124000052,501240,52,LRPL Taylor,03-08-1984,Right-hand bat,Right-arm offbreak,New Zealand,Player,Rajasthan Royals,Pune Warriors,2011,27
17341,50124000085,501240,85,AM Rahane,06-06-1988,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Pune Warriors,2011,23
17342,50124000192,501240,192,J Botha,05-02-1982,Right-hand bat,Right-arm offbreak,South Africa,Player,Rajasthan Royals,Pune Warriors,2011,29
17343,50124000196,501240,196,A Singh,6/21/1981,Right-hand bat,Right-arm medium-fast,India,Player,Rajasthan Royals,Pune Warriors,2011,30
17344,50124000255,501240,255,STR Binny,06-03-1984,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Pune Warriors,2011,27
17345,50124000266,501240,266,AL Menaria,10/29/1990,Left-hand bat,Slow left-arm orthodox,India,Player,Rajasthan Royals,Pune Warriors,2011,21
17346,50124000277,501240,277,DH Yagnik,6/22/1983,Left-hand bat,N/A,India,Keeper,Rajasthan Royals,Pune Warriors,2011,28
17347,50124000027,501240,27,Yuvraj Singh,12-12-1981,Left-hand bat,Slow left-arm orthodox,India,Captain,Pune Warriors,Rajasthan Royals,2011,30
17348,50124000046,501240,46,RV Uthappa,11-11-1985,Right-hand bat,Right-arm medium,India,Keeper,Pune Warriors,Rajasthan Royals,2011,26
17349,50124000083,501240,83,M Kartik,09-11-1976,Left-hand bat,Slow left-arm orthodox,India,Player,Pune Warriors,Rajasthan Royals,2011,35
17350,50124000096,501240,96,MK Pandey,09-10-1989,Right-hand bat,Right-arm medium,India,Player,Pune Warriors,Rajasthan Royals,2011,22
17351,50124000157,501240,157,JD Ryder,08-06-1984,Left-hand bat,Right-arm medium,New Zealand,Player,Pune Warriors,Rajasthan Royals,2011,27
17352,50124000171,501240,171,M Manhas,10-12-1979,Right-hand bat,Right-arm offbreak,India,Player,Pune Warriors,Rajasthan Royals,2011,32
17353,50124000235,501240,235,R Sharma,4/30/1987,Right-hand bat,Right-arm offbreak,India,Player,Pune Warriors,Rajasthan Royals,2011,24
17354,50124000274,501240,274,AC Thomas,02-09-1977,Right-hand bat,Right-arm fast-medium,England,Player,Pune Warriors,Rajasthan Royals,2011,34
17355,50124000281,501240,281,NL McCullum,09-01-1980,Right-hand bat,Right-arm offbreak,New Zealand,Player,Pune Warriors,Rajasthan Royals,2011,31
17356,50124000282,501240,282,JE Taylor,6/22/1984,Right-hand bat,Right-arm fast,New Zealand,Player,Pune Warriors,Rajasthan Royals,2011,27
17357,50124000287,501240,287,Harpreet Singh,08-11-1991,Left-hand bat,Right-arm medium,India,Player,Pune Warriors,Rajasthan Royals,2011,20
17358,50124100010,501241,10,CL White,8/18/1983,Right-hand bat,Legbreak googly,Australia,Player,Deccan Chargers,Chennai Super Kings,2011,28
17359,50124100026,501241,26,KC Sangakkara,10/27/1977,Left-hand bat,Right-arm offbreak,Sri Lanka,CaptainKeeper,Deccan Chargers,Chennai Super Kings,2011,34
17360,50124100042,501241,42,S Dhawan,12-05-1985,Left-hand bat,Right-arm offbreak,India,Player,Deccan Chargers,Chennai Super Kings,2011,26
17361,50124100065,501241,65,S Sohal,11-10-1987,Right-hand bat,Legbreak,India,Player,Deccan Chargers,Chennai Super Kings,2011,24
17362,50124100084,501241,84,I Sharma,09-02-1988,Right-hand bat,Right-arm fast-medium,India,Player,Deccan Chargers,Chennai Super Kings,2011,23
17363,50124100093,501241,93,B Chipli,1/27/1983,Right-hand bat,Right-arm medium,India,Player,Deccan Chargers,Chennai Super Kings,2011,28
17364,50124100131,501241,131,PP Ojha,09-05-1986,Left-hand bat,Slow left-arm orthodox,India,Player,Deccan Chargers,Chennai Super Kings,2011,25
17365,50124100136,501241,136,A Mishra,11/24/1982,Right-hand bat,Legbreak,India,Player,Deccan Chargers,Chennai Super Kings,2011,29
17366,50124100154,501241,154,JP Duminy,4/14/1984,Left-hand bat,Right-arm offbreak,South Africa,Player,Deccan Chargers,Chennai Super Kings,2011,27
17367,50124100256,501241,256,Harmeet Singh,09-07-1992,Left-hand bat,Slow left-arm orthodox,India,Player,Deccan Chargers,Chennai Super Kings,2011,19
17368,50124100258,501241,258,DT Christian,05-04-1983,Right-hand bat,Right-arm fast-medium,Australia,Player,Deccan Chargers,Chennai Super Kings,2011,28
17369,50124100019,501241,19,MEK Hussey,5/27/1975,Left-hand bat,Right-arm medium,Australia,Player,Chennai Super Kings,Deccan Chargers,2011,36
17370,50124100020,501241,20,MS Dhoni,07-07-1981,Right-hand bat,Right-arm medium,India,CaptainKeeper,Chennai Super Kings,Deccan Chargers,2011,30
17371,50124100021,501241,21,SK Raina,11/27/1986,Left-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Deccan Chargers,2011,25
17372,50124100023,501241,23,S Badrinath,8/30/1980,Right-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Deccan Chargers,2011,31
17373,50124100109,501241,109,JA Morkel,06-10-1981,Left-hand bat,Right-arm medium-fast,South Africa,Player,Chennai Super Kings,Deccan Chargers,2011,30
17374,50124100125,501241,125,S Anirudha,4/14/1987,Right-hand bat,N/A,India,Player,Chennai Super Kings,Deccan Chargers,2011,24
17375,50124100185,501241,185,M Vijay,04-01-1984,Right-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Deccan Chargers,2011,27
17376,50124100186,501241,186,SB Jakati,11/27/1980,Left-hand bat,Slow left-arm orthodox,India,Player,Chennai Super Kings,Deccan Chargers,2011,31
17377,50124100201,501241,201,R Ashwin,9/17/1986,Right-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Deccan Chargers,2011,25
17378,50124100248,501241,248,DE Bollinger,7/24/1981,Left-hand bat,Left-arm fast-medium,Australia,Player,Chennai Super Kings,Deccan Chargers,2011,30
17379,50124100278,501241,278,S Randiv,1/30/1985,Right-hand bat,Right-arm offbreak,Sri Lanka,Player,Chennai Super Kings,Deccan Chargers,2011,26
17380,50124200004,501242,4,DJ Hussey,7/15/1977,Right-hand bat,Right-arm offbreak,Australia,Player,Kings XI Punjab,Mumbai Indians,2011,34
17381,50124200014,501242,14,P Kumar,10-02-1986,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Mumbai Indians,2011,25
17382,50124200048,501242,48,AM Nayar,10-08-1983,Left-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Mumbai Indians,2011,28
17383,50124200053,501242,53,AC Gilchrist,11/14/1971,Left-hand bat,Right-arm offbreak,Australia,CaptainKeeper,Kings XI Punjab,Mumbai Indians,2011,40
17384,50124200067,501242,67,PP Chawla,12/24/1988,Left-hand bat,Legbreak,India,Player,Kings XI Punjab,Mumbai Indians,2011,23
17385,50124200088,501242,88,KD Karthik,06-01-1985,Right-hand bat,N/A,India,Player,Kings XI Punjab,Mumbai Indians,2011,26
17386,50124200100,501242,100,SE Marsh,07-09-1983,Left-hand bat,Slow left-arm orthodox,Australia,Player,Kings XI Punjab,Mumbai Indians,2011,28
17387,50124200167,501242,167,PC Valthaty,12-07-1983,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Mumbai Indians,2011,28
17388,50124200188,501242,188,RJ Harris,10-11-1979,Right-hand bat,Right-arm fast,Australia,Player,Kings XI Punjab,Mumbai Indians,2011,32
17389,50124200228,501242,228,Bipul Sharma,9/28/1983,Left-hand bat,Slow left-arm orthodox,India,Player,Kings XI Punjab,Mumbai Indians,2011,28
17390,50124200302,501242,302,BA Bhatt,5/13/1990,Left-hand bat,Slow left-arm orthodox,India,Player,Kings XI Punjab,Mumbai Indians,2011,21
17391,50124200050,501242,50,Harbhajan Singh,07-03-1980,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Kings XI Punjab,2011,31
17392,50124200056,501242,56,A Symonds,06-09-1975,Right-hand bat,Right-arm offbreak,Australia,Player,Mumbai Indians,Kings XI Punjab,2011,36
17393,50124200057,501242,57,RG Sharma,4/30/1987,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Kings XI Punjab,2011,24
17394,50124200126,501242,126,MM Patel,07-12-1983,Right-hand bat,Right-arm medium-fast,India,Player,Mumbai Indians,Kings XI Punjab,2011,28
17395,50124200133,501242,133,SR Tendulkar,4/24/1973,Right-hand bat,Right-arm offbreak,India,Captain,Mumbai Indians,Kings XI Punjab,2011,38
17396,50124200178,501242,178,TL Suman,12/15/1983,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Kings XI Punjab,2011,28
17397,50124200194,501242,194,SL Malinga,8/28/1983,Right-hand bat,Right-arm fast,Sri Lanka,Player,Mumbai Indians,Kings XI Punjab,2011,28
17398,50124200208,501242,208,AT Rayudu,9/23/1985,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Kings XI Punjab,2011,26
17399,50124200221,501242,221,KA Pollard,05-12-1987,Right-hand bat,Right-arm medium-fast,West Indies,Player,Mumbai Indians,Kings XI Punjab,2011,24
17400,50124200246,501242,246,AN Ahmed,11-05-1988,Right-hand bat,Right-arm medium-fast,India,Player,Mumbai Indians,Kings XI Punjab,2011,23
17401,50124200263,501242,263,DJ Jacobs,11-04-1982,Right-hand bat,Right-arm medium,South Africa,Keeper,Mumbai Indians,Kings XI Punjab,2011,29
17402,50124300029,501243,29,IK Pathan,10/27/1984,Left-hand bat,Left-arm medium-fast,India,Player,Delhi Daredevils,Kochi Tuskers Kerala,2011,27
17403,50124300041,501243,41,V Sehwag,10/20/1978,Right-hand bat,Right-arm offbreak,India,Captain,Delhi Daredevils,Kochi Tuskers Kerala,2011,33
17404,50124300054,501243,54,Y Venugopal Rao,2/26/1982,Right-hand bat,Right-arm offbreak,India,Player,Delhi Daredevils,Kochi Tuskers Kerala,2011,29
17405,50124300082,501243,82,AB Agarkar,12-04-1977,Right-hand bat,Right-arm fast,India,Player,Delhi Daredevils,Kochi Tuskers Kerala,2011,34
17406,50124300177,501243,177,RE van der Merwe,12/31/1984,Right-hand bat,Slow left-arm orthodox,South Africa,Player,Delhi Daredevils,Kochi Tuskers Kerala,2011,27
17407,50124300183,501243,183,NV Ojha,7/20/1983,Right-hand bat,N/A,India,Keeper,Delhi Daredevils,Kochi Tuskers Kerala,2011,28
17408,50124300187,501243,187,DA Warner,10/27/1986,Left-hand bat,Legbreak,Australia,Player,Delhi Daredevils,Kochi Tuskers Kerala,2011,25
17409,50124300190,501243,190,M Morkel,10-06-1984,Left-hand bat,Right-arm fast,South Africa,Player,Delhi Daredevils,Kochi Tuskers Kerala,2011,27
17410,50124300199,501243,199,Y Nagar,01-06-1990,Right-hand bat,Right-arm offbreak,India,Player,Delhi Daredevils,Kochi Tuskers Kerala,2011,21
17411,50124300232,501243,232,UT Yadav,10/25/1987,Right-hand bat,Right-arm fast-medium,India,Player,Delhi Daredevils,Kochi Tuskers Kerala,2011,24
17412,50124300285,501243,285,TR Birt,12-09-1981,Left-hand bat,Right-arm medium,Australia,Player,Delhi Daredevils,Kochi Tuskers Kerala,2011,30
17413,50124300002,501243,2,BB McCullum,9/27/1981,Right-hand bat,Right-arm medium,New Zealand,Player,Kochi Tuskers Kerala,Delhi Daredevils,2011,30
17414,50124300017,501243,17,PA Patel,03-09-1985,Left-hand bat,N/A,India,Keeper,Kochi Tuskers Kerala,Delhi Daredevils,2011,26
17415,50124300035,501243,35,RA Jadeja,12-06-1988,Left-hand bat,Slow left-arm orthodox,India,Player,Kochi Tuskers Kerala,Delhi Daredevils,2011,23
17416,50124300061,501243,61,RP Singh,12-06-1985,Right-hand bat,Left-arm fast-medium,India,Player,Kochi Tuskers Kerala,Delhi Daredevils,2011,26
17417,50124300064,501243,64,DPMD Jayawardene,5/27/1977,Right-hand bat,Right-arm medium,Sri Lanka,Captain,Kochi Tuskers Kerala,Delhi Daredevils,2011,34
17418,50124300077,501243,77,S Sreesanth,02-06-1983,Right-hand bat,Right-arm fast-medium,India,Player,Kochi Tuskers Kerala,Delhi Daredevils,2011,28
17419,50124300081,501243,81,R Vinay Kumar,02-12-1984,Right-hand bat,Right-arm medium,India,Player,Kochi Tuskers Kerala,Delhi Daredevils,2011,27
17420,50124300104,501243,104,BJ Hodge,12/29/1974,Right-hand bat,Right-arm offbreak,Australia,Player,Kochi Tuskers Kerala,Delhi Daredevils,2011,37
17421,50124300259,501243,259,RV Gomez,10/16/1985,Right-hand bat,Right-arm medium,India,Player,Kochi Tuskers Kerala,Delhi Daredevils,2011,26
17422,50124300288,501243,288,M Klinger,07-04-1980,Right-hand bat,N/A,Australia,Player,Kochi Tuskers Kerala,Delhi Daredevils,2011,31
17423,50124300294,501243,294,P Parameswaran,5/30/1985,Right-hand bat,Left-arm medium,India,Player,Kochi Tuskers Kerala,Delhi Daredevils,2011,26
17424,50124400010,501244,10,CL White,8/18/1983,Right-hand bat,Legbreak googly,Australia,Player,Deccan Chargers,Kolkata Knight Riders,2011,28
17425,50124400026,501244,26,KC Sangakkara,10/27/1977,Left-hand bat,Right-arm offbreak,Sri Lanka,CaptainKeeper,Deccan Chargers,Kolkata Knight Riders,2011,34
17426,50124400042,501244,42,S Dhawan,12-05-1985,Left-hand bat,Right-arm offbreak,India,Player,Deccan Chargers,Kolkata Knight Riders,2011,26
17427,50124400065,501244,65,S Sohal,11-10-1987,Right-hand bat,Legbreak,India,Player,Deccan Chargers,Kolkata Knight Riders,2011,24
17428,50124400084,501244,84,I Sharma,09-02-1988,Right-hand bat,Right-arm fast-medium,India,Player,Deccan Chargers,Kolkata Knight Riders,2011,23
17429,50124400093,501244,93,B Chipli,1/27/1983,Right-hand bat,Right-arm medium,India,Player,Deccan Chargers,Kolkata Knight Riders,2011,28
17430,50124400094,501244,94,DW Steyn,6/27/1983,Right-hand bat,Right-arm fast,South Africa,Player,Deccan Chargers,Kolkata Knight Riders,2011,28
17431,50124400112,501244,112,DB Ravi Teja,09-05-1987,Right-hand bat,Legbreak googly,India,Player,Deccan Chargers,Kolkata Knight Riders,2011,24
17432,50124400131,501244,131,PP Ojha,09-05-1986,Left-hand bat,Slow left-arm orthodox,India,Player,Deccan Chargers,Kolkata Knight Riders,2011,25
17433,50124400136,501244,136,A Mishra,11/24/1982,Right-hand bat,Legbreak,India,Player,Deccan Chargers,Kolkata Knight Riders,2011,29
17434,50124400258,501244,258,DT Christian,05-04-1983,Right-hand bat,Right-arm fast-medium,Australia,Player,Deccan Chargers,Kolkata Knight Riders,2011,28
17435,50124400009,501244,9,JH Kallis,10/16/1975,Right-hand bat,Right-arm fast-medium,South Africa,Player,Kolkata Knight Riders,Deccan Chargers,2011,36
17436,50124400011,501244,11,MV Boucher,12-03-1976,Right-hand bat,Right-arm medium,South Africa,Keeper,Kolkata Knight Riders,Deccan Chargers,2011,35
17437,50124400031,501244,31,YK Pathan,11/17/1982,Right-hand bat,Right-arm offbreak,India,Player,Kolkata Knight Riders,Deccan Chargers,2011,29
17438,50124400040,501244,40,G Gambhir,10/14/1981,Left-hand bat,Legbreak,India,Captain,Kolkata Knight Riders,Deccan Chargers,2011,30
17439,50124400066,501244,66,B Lee,11-08-1976,Right-hand bat,Right-arm fast,Australia,Player,Kolkata Knight Riders,Deccan Chargers,2011,35
17440,50124400087,501244,87,MK Tiwary,11/14/1985,Right-hand bat,Legbreak googly,India,Player,Kolkata Knight Riders,Deccan Chargers,2011,26
17441,50124400089,501244,89,R Bhatia,10/22/1979,Right-hand bat,Right-arm medium-fast,India,Player,Kolkata Knight Riders,Deccan Chargers,2011,32
17442,50124400140,501244,140,Iqbal Abdulla,12-02-1989,Left-hand bat,Slow left-arm orthodox,India,Player,Kolkata Knight Riders,Deccan Chargers,2011,22
17443,50124400151,501244,151,L Balaji,9/27/1981,Right-hand bat,Right-arm medium-fast,India,Player,Kolkata Knight Riders,Deccan Chargers,2011,30
17444,50124400216,501244,216,EJG Morgan,09-10-1986,Left-hand bat,Right-arm medium,England,Player,Kolkata Knight Riders,Deccan Chargers,2011,25
17445,50124400346,501244,346,JD Unadkat,10/18/1991,Right-hand bat,Left-arm medium,India,Player,Kolkata Knight Riders,Deccan Chargers,2011,20
17446,50124500006,501245,6,R Dravid,01-11-1973,Right-hand bat,Right-arm offbreak,India,Player,Rajasthan Royals,Chennai Super Kings,2011,38
17447,50124500032,501245,32,SR Watson,6/17/1981,Right-hand bat,Right-arm fast-medium,Australia,Player,Rajasthan Royals,Chennai Super Kings,2011,30
17448,50124500038,501245,38,SK Warne,9/13/1969,Right-hand bat,Legbreak googly,Australia,Captain,Rajasthan Royals,Chennai Super Kings,2011,42
17449,50124500039,501245,39,SK Trivedi,09-04-1982,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Chennai Super Kings,2011,29
17450,50124500052,501245,52,LRPL Taylor,03-08-1984,Right-hand bat,Right-arm offbreak,New Zealand,Player,Rajasthan Royals,Chennai Super Kings,2011,27
17451,50124500085,501245,85,AM Rahane,06-06-1988,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Chennai Super Kings,2011,23
17452,50124500192,501245,192,J Botha,05-02-1982,Right-hand bat,Right-arm offbreak,South Africa,Player,Rajasthan Royals,Chennai Super Kings,2011,29
17453,50124500255,501245,255,STR Binny,06-03-1984,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Chennai Super Kings,2011,27
17454,50124500266,501245,266,AL Menaria,10/29/1990,Left-hand bat,Slow left-arm orthodox,India,Player,Rajasthan Royals,Chennai Super Kings,2011,21
17455,50124500277,501245,277,DH Yagnik,6/22/1983,Left-hand bat,N/A,India,Keeper,Rajasthan Royals,Chennai Super Kings,2011,28
17456,50124500298,501245,298,ND Doshi,10-06-1978,Right-hand bat,Slow left-arm orthodox,India,Player,Rajasthan Royals,Chennai Super Kings,2011,33
17457,50124500019,501245,19,MEK Hussey,5/27/1975,Left-hand bat,Right-arm medium,Australia,Player,Chennai Super Kings,Rajasthan Royals,2011,36
17458,50124500020,501245,20,MS Dhoni,07-07-1981,Right-hand bat,Right-arm medium,India,CaptainKeeper,Chennai Super Kings,Rajasthan Royals,2011,30
17459,50124500021,501245,21,SK Raina,11/27/1986,Left-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Rajasthan Royals,2011,25
